2024-10-20 18:10:40,981:ERROR:Exception fetching data for Congress 96, Bill hr 5685, Endpoint 'sponsors'.
2024-10-20 20:49:12,383:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 31, Endpoint 'amendments'.
2024-10-20 20:49:12,385:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 6, Endpoint 'actions'.
2024-10-20 20:49:12,387:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 64, Endpoint 'subjects'.
2024-10-20 20:49:12,392:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 2, Endpoint 'actions'.
2024-10-20 20:49:12,393:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 4, Endpoint 'actions'.
2024-10-20 20:49:12,397:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 125, Endpoint 'actions'.
2024-10-20 20:49:12,415:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 9, Endpoint 'actions'.
2024-10-20 20:49:12,429:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 26, Endpoint 'relatedbills'.
2024-10-20 20:49:12,436:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 2, Endpoint 'relatedbills'.
2024-10-20 20:49:12,444:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 26, Endpoint 'subjects'.
2024-10-20 20:49:12,456:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 22, Endpoint 'cosponsors'.
2024-10-20 20:49:12,464:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 26, Endpoint 'actions'.
2024-10-20 20:49:12,467:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 125, Endpoint 'summaries'.
2024-10-20 20:49:12,474:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 34, Endpoint 'subjects'.
2024-10-20 20:49:12,486:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 9, Endpoint 'committees'.
2024-10-20 20:49:12,487:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 34, Endpoint 'committees'.
2024-10-20 20:49:12,487:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 7, Endpoint 'summaries'.
2024-10-20 20:49:12,488:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 2, Endpoint 'cosponsors'.
2024-10-20 20:49:12,493:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 7, Endpoint 'committees'.
2024-10-20 20:49:12,494:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 2, Endpoint 'amendments'.
2024-10-20 20:49:12,496:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 64, Endpoint 'amendments'.
2024-10-20 20:49:12,499:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 125, Endpoint 'amendments'.
2024-10-20 20:49:12,500:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 166, Endpoint 'actions'.
2024-10-20 20:49:12,500:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 26, Endpoint 'committees'.
2024-10-20 20:49:12,501:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 6, Endpoint 'relatedbills'.
2024-10-20 20:49:12,516:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 31, Endpoint 'cosponsors'.
2024-10-20 20:49:12,524:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 64, Endpoint 'committees'.
2024-10-20 20:49:12,525:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 7, Endpoint 'subjects'.
2024-10-20 20:49:12,528:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 166, Endpoint 'subjects'.
2024-10-20 20:49:12,529:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 64, Endpoint 'relatedbills'.
2024-10-20 20:49:12,536:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 6, Endpoint 'subjects'.
2024-10-20 20:49:12,536:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 34, Endpoint 'cosponsors'.
2024-10-20 20:49:12,537:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 7, Endpoint 'relatedbills'.
2024-10-20 20:49:12,538:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 7, Endpoint 'cosponsors'.
2024-10-20 20:49:12,545:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 4, Endpoint 'amendments'.
2024-10-20 20:49:12,563:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 27, Endpoint 'amendments'.
2024-10-20 20:49:12,579:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 4, Endpoint 'cosponsors'.
2024-10-20 20:49:12,582:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 6, Endpoint 'committees'.
2024-10-20 20:49:12,582:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 27, Endpoint 'relatedbills'.
2024-10-20 20:49:12,583:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 22, Endpoint 'committees'.
2024-10-20 20:49:12,583:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 125, Endpoint 'relatedbills'.
2024-10-20 20:49:12,584:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 125, Endpoint 'committees'.
2024-10-20 20:49:12,589:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 22, Endpoint 'actions'.
2024-10-20 20:49:12,604:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 22, Endpoint 'summaries'.
2024-10-20 20:49:12,615:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 31, Endpoint 'actions'.
2024-10-20 20:49:12,626:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 31, Endpoint 'relatedbills'.
2024-10-20 20:49:12,628:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 34, Endpoint 'summaries'.
2024-10-20 20:49:12,632:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 26, Endpoint 'amendments'.
2024-10-20 20:49:12,633:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 26, Endpoint 'cosponsors'.
2024-10-20 20:49:12,637:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 6, Endpoint 'summaries'.
2024-10-20 20:49:12,644:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 64, Endpoint 'cosponsors'.
2024-10-20 20:49:12,659:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 34, Endpoint 'actions'.
2024-10-20 20:49:12,665:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 27, Endpoint 'actions'.
2024-10-20 20:49:12,666:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 4, Endpoint 'relatedbills'.
2024-10-20 20:49:12,667:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 27, Endpoint 'cosponsors'.
2024-10-20 20:49:12,667:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 64, Endpoint 'actions'.
2024-10-20 20:49:12,672:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 34, Endpoint 'amendments'.
2024-10-20 20:49:12,673:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 22, Endpoint 'relatedbills'.
2024-10-20 20:49:12,676:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 27, Endpoint 'summaries'.
2024-10-20 20:49:12,678:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 6, Endpoint 'amendments'.
2024-10-20 20:49:12,681:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 27, Endpoint 'committees'.
2024-10-20 20:49:12,685:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 13, Endpoint 'summaries'.
2024-10-20 20:49:12,687:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 4, Endpoint 'subjects'.
2024-10-20 20:49:12,687:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 31, Endpoint 'committees'.
2024-10-20 20:49:12,690:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 26, Endpoint 'summaries'.
2024-10-20 20:49:12,691:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 4, Endpoint 'summaries'.
2024-10-20 20:49:12,696:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 22, Endpoint 'subjects'.
2024-10-20 20:49:12,699:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 75, Endpoint 'summaries'.
2024-10-20 20:49:12,702:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 8, Endpoint 'summaries'.
2024-10-20 20:49:12,703:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 2, Endpoint 'subjects'.
2024-10-20 20:49:12,705:ERROR:HTTP error 500 fetching data for Congress 13, Bill hr 64, Endpoint 'summaries'.
2024-10-20 20:49:12,719:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 31, Endpoint 'summaries'.
2024-10-20 20:49:12,719:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 75, Endpoint 'committees'.
2024-10-20 20:49:12,723:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 8, Endpoint 'subjects'.
2024-10-20 20:49:12,733:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 13, Endpoint 'cosponsors'.
2024-10-20 20:49:12,749:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 8, Endpoint 'relatedbills'.
2024-10-20 20:49:12,753:ERROR:HTTP error 500 fetching data for Congress 14, Bill hr 2, Endpoint 'summaries'.
2024-10-20 20:49:12,758:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 13, Endpoint 'actions'.
2024-10-20 20:49:12,759:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 8, Endpoint 'cosponsors'.
2024-10-20 20:49:12,763:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 13, Endpoint 'subjects'.
2024-10-20 20:49:12,767:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 8, Endpoint 'committees'.
2024-10-20 20:49:12,768:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 13, Endpoint 'relatedbills'.
2024-10-20 20:49:12,768:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 8, Endpoint 'amendments'.
2024-10-20 20:49:12,778:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 13, Endpoint 'amendments'.
2024-10-20 20:49:12,800:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 31, Endpoint 'subjects'.
2024-10-20 20:49:12,806:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 75, Endpoint 'relatedbills'.
2024-10-20 20:49:12,809:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 75, Endpoint 'cosponsors'.
2024-10-20 20:49:12,811:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 75, Endpoint 'subjects'.
2024-10-20 20:49:12,827:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 13, Endpoint 'committees'.
2024-10-20 20:49:12,833:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 75, Endpoint 'actions'.
2024-10-20 20:49:12,836:ERROR:HTTP error 500 fetching data for Congress 11, Bill hr 8, Endpoint 'actions'.
2024-10-20 20:49:12,841:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 75, Endpoint 'amendments'.
2024-10-20 20:49:13,097:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 73, Endpoint 'subjects'.
2024-10-20 20:49:13,098:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 72, Endpoint 'cosponsors'.
2024-10-20 20:49:13,103:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 73, Endpoint 'cosponsors'.
2024-10-20 20:49:13,105:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 70, Endpoint 'summaries'.
2024-10-20 20:49:13,122:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 72, Endpoint 'subjects'.
2024-10-20 20:49:13,125:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 65, Endpoint 'cosponsors'.
2024-10-20 20:49:13,142:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 63, Endpoint 'committees'.
2024-10-20 20:49:13,142:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 70, Endpoint 'actions'.
2024-10-20 20:49:13,144:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 67, Endpoint 'cosponsors'.
2024-10-20 20:49:13,148:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 68, Endpoint 'actions'.
2024-10-20 20:49:13,150:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 64, Endpoint 'committees'.
2024-10-20 20:49:13,155:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 70, Endpoint 'amendments'.
2024-10-20 20:49:13,157:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 68, Endpoint 'relatedbills'.
2024-10-20 20:49:13,158:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 69, Endpoint 'subjects'.
2024-10-20 20:49:13,159:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 69, Endpoint 'cosponsors'.
2024-10-20 20:49:13,160:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 72, Endpoint 'committees'.
2024-10-20 20:49:13,161:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 63, Endpoint 'summaries'.
2024-10-20 20:49:13,161:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 62, Endpoint 'relatedbills'.
2024-10-20 20:49:13,163:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 70, Endpoint 'subjects'.
2024-10-20 20:49:13,167:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 68, Endpoint 'subjects'.
2024-10-20 20:49:13,169:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 73, Endpoint 'summaries'.
2024-10-20 20:49:13,189:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 69, Endpoint 'actions'.
2024-10-20 20:49:13,190:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 70, Endpoint 'committees'.
2024-10-20 20:49:13,236:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 60, Endpoint 'amendments'.
2024-10-20 20:49:13,236:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 72, Endpoint 'relatedbills'.
2024-10-20 20:49:13,244:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 67, Endpoint 'committees'.
2024-10-20 20:49:13,245:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 73, Endpoint 'amendments'.
2024-10-20 20:49:13,247:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 68, Endpoint 'cosponsors'.
2024-10-20 20:49:13,267:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 66, Endpoint 'subjects'.
2024-10-20 20:49:13,268:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 73, Endpoint 'relatedbills'.
2024-10-20 20:49:13,276:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 63, Endpoint 'amendments'.
2024-10-20 20:49:13,281:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 69, Endpoint 'amendments'.
2024-10-20 20:49:13,294:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 70, Endpoint 'relatedbills'.
2024-10-20 20:49:13,294:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 69, Endpoint 'summaries'.
2024-10-20 20:49:13,297:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 69, Endpoint 'committees'.
2024-10-20 20:49:13,298:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 65, Endpoint 'subjects'.
2024-10-20 20:49:13,298:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 70, Endpoint 'cosponsors'.
2024-10-20 20:49:13,301:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 61, Endpoint 'cosponsors'.
2024-10-20 20:49:13,303:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 73, Endpoint 'actions'.
2024-10-20 20:49:13,303:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 60, Endpoint 'cosponsors'.
2024-10-20 20:49:13,305:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 67, Endpoint 'subjects'.
2024-10-20 20:49:13,305:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 68, Endpoint 'summaries'.
2024-10-20 20:49:13,306:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 65, Endpoint 'amendments'.
2024-10-20 20:49:13,309:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 68, Endpoint 'amendments'.
2024-10-20 20:49:13,314:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 72, Endpoint 'actions'.
2024-10-20 20:49:13,323:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 69, Endpoint 'relatedbills'.
2024-10-20 20:49:13,323:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 61, Endpoint 'committees'.
2024-10-20 20:49:13,323:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 67, Endpoint 'amendments'.
2024-10-20 20:49:13,326:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 73, Endpoint 'committees'.
2024-10-20 20:49:13,326:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 61, Endpoint 'subjects'.
2024-10-20 20:49:13,327:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 66, Endpoint 'actions'.
2024-10-20 20:49:13,330:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 68, Endpoint 'committees'.
2024-10-20 20:49:13,331:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 65, Endpoint 'committees'.
2024-10-20 20:49:13,331:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 64, Endpoint 'cosponsors'.
2024-10-20 20:49:13,334:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 62, Endpoint 'subjects'.
2024-10-20 20:49:13,339:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 66, Endpoint 'committees'.
2024-10-20 20:49:13,342:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 63, Endpoint 'subjects'.
2024-10-20 20:49:13,345:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 66, Endpoint 'amendments'.
2024-10-20 20:49:13,350:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 64, Endpoint 'subjects'.
2024-10-20 20:49:13,351:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 63, Endpoint 'relatedbills'.
2024-10-20 20:49:13,355:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 62, Endpoint 'amendments'.
2024-10-20 20:49:13,359:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 64, Endpoint 'summaries'.
2024-10-20 20:49:13,360:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 65, Endpoint 'actions'.
2024-10-20 20:49:13,360:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 66, Endpoint 'cosponsors'.
2024-10-20 20:49:13,361:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 65, Endpoint 'relatedbills'.
2024-10-20 20:49:13,364:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 61, Endpoint 'amendments'.
2024-10-20 20:49:13,364:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 72, Endpoint 'summaries'.
2024-10-20 20:49:13,376:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 64, Endpoint 'amendments'.
2024-10-20 20:49:13,383:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 62, Endpoint 'actions'.
2024-10-20 20:49:13,386:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 66, Endpoint 'summaries'.
2024-10-20 20:49:13,388:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 61, Endpoint 'relatedbills'.
2024-10-20 20:49:13,389:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 62, Endpoint 'cosponsors'.
2024-10-20 20:49:13,401:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 63, Endpoint 'cosponsors'.
2024-10-20 20:49:13,402:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 62, Endpoint 'committees'.
2024-10-20 20:49:13,405:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 67, Endpoint 'summaries'.
2024-10-20 20:49:13,407:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 61, Endpoint 'summaries'.
2024-10-20 20:49:13,411:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 60, Endpoint 'relatedbills'.
2024-10-20 20:49:13,414:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 62, Endpoint 'summaries'.
2024-10-20 20:49:13,415:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 61, Endpoint 'actions'.
2024-10-20 20:49:13,415:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 66, Endpoint 'relatedbills'.
2024-10-20 20:49:13,423:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 60, Endpoint 'actions'.
2024-10-20 20:49:13,444:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 63, Endpoint 'actions'.
2024-10-20 20:49:13,447:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 60, Endpoint 'summaries'.
2024-10-20 20:49:13,454:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 67, Endpoint 'relatedbills'.
2024-10-20 20:49:13,456:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 65, Endpoint 'summaries'.
2024-10-20 20:49:13,459:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 67, Endpoint 'actions'.
2024-10-20 20:49:13,468:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 57, Endpoint 'committees'.
2024-10-20 20:49:13,471:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 64, Endpoint 'relatedbills'.
2024-10-20 20:49:13,475:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 59, Endpoint 'actions'.
2024-10-20 20:49:13,479:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 72, Endpoint 'amendments'.
2024-10-20 20:49:13,480:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 57, Endpoint 'subjects'.
2024-10-20 20:49:13,494:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 64, Endpoint 'actions'.
2024-10-20 20:49:13,501:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 59, Endpoint 'cosponsors'.
2024-10-20 20:49:13,504:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 60, Endpoint 'subjects'.
2024-10-20 20:49:13,517:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 59, Endpoint 'committees'.
2024-10-20 20:49:13,523:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 60, Endpoint 'committees'.
2024-10-20 20:49:13,527:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 59, Endpoint 'subjects'.
2024-10-20 20:49:13,528:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 59, Endpoint 'amendments'.
2024-10-20 20:49:13,530:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 59, Endpoint 'summaries'.
2024-10-20 20:49:13,533:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 57, Endpoint 'cosponsors'.
2024-10-20 20:49:13,542:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 59, Endpoint 'relatedbills'.
2024-10-20 20:49:13,545:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 57, Endpoint 'amendments'.
2024-10-20 20:49:13,551:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 57, Endpoint 'actions'.
2024-10-20 20:49:13,553:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 56, Endpoint 'amendments'.
2024-10-20 20:49:13,553:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 56, Endpoint 'subjects'.
2024-10-20 20:49:13,561:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 57, Endpoint 'summaries'.
2024-10-20 20:49:13,565:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 57, Endpoint 'relatedbills'.
2024-10-20 20:49:13,574:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 56, Endpoint 'cosponsors'.
2024-10-20 20:49:13,574:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 56, Endpoint 'actions'.
2024-10-20 20:49:13,576:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 56, Endpoint 'committees'.
2024-10-20 20:49:13,578:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 56, Endpoint 'summaries'.
2024-10-20 20:49:13,585:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 56, Endpoint 'relatedbills'.
2024-10-20 20:49:13,919:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 54, Endpoint 'relatedbills'.
2024-10-20 20:49:13,959:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 52, Endpoint 'committees'.
2024-10-20 20:49:13,969:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 55, Endpoint 'subjects'.
2024-10-20 20:49:13,974:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 50, Endpoint 'committees'.
2024-10-20 20:49:13,976:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 52, Endpoint 'summaries'.
2024-10-20 20:49:14,005:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 55, Endpoint 'actions'.
2024-10-20 20:49:14,018:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 52, Endpoint 'actions'.
2024-10-20 20:49:14,029:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 54, Endpoint 'cosponsors'.
2024-10-20 20:49:14,032:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 49, Endpoint 'subjects'.
2024-10-20 20:49:14,038:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 51, Endpoint 'summaries'.
2024-10-20 20:49:14,045:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 55, Endpoint 'relatedbills'.
2024-10-20 20:49:14,053:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 50, Endpoint 'amendments'.
2024-10-20 20:49:14,056:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 54, Endpoint 'summaries'.
2024-10-20 20:49:14,060:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 47, Endpoint 'actions'.
2024-10-20 20:49:14,061:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 46, Endpoint 'actions'.
2024-10-20 20:49:14,061:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 55, Endpoint 'cosponsors'.
2024-10-20 20:49:14,092:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 51, Endpoint 'amendments'.
2024-10-20 20:49:14,103:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 47, Endpoint 'summaries'.
2024-10-20 20:49:14,120:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 53, Endpoint 'actions'.
2024-10-20 20:49:14,122:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 55, Endpoint 'amendments'.
2024-10-20 20:49:14,126:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 47, Endpoint 'committees'.
2024-10-20 20:49:14,141:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 45, Endpoint 'amendments'.
2024-10-20 20:49:14,143:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 49, Endpoint 'cosponsors'.
2024-10-20 20:49:14,146:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 52, Endpoint 'amendments'.
2024-10-20 20:49:14,148:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 53, Endpoint 'subjects'.
2024-10-20 20:49:14,151:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 52, Endpoint 'relatedbills'.
2024-10-20 20:49:14,164:ERROR:HTTP error 500 fetching data for Congress 10, Bill hr 45, Endpoint 'summaries'.
